"","Hepatocytes_1","Hepatocytes_2","Endothelial","Kupffer","Stellate","Cholangiocyte","T_cell"
"APBA1",1.85189608126467,1.12459370053156,0.287661949501505,1.21925305649693,0.616776902804338,0.841683034768954,0.199365029209739
"PREX2",0.182915658792952,0.226680809280019,5.44693337609302,0.132244320962751,0.295746578883315,0.070631816780469,0.116348231497215
"SEC14L1",0.309421310692785,0.361406175856091,5.48928874090996,0.980649317637662,0.426371359921268,0.290777894881179,0.462460051362839
"IL33",0.118018005567122,0.254385374917942,3.36010225079381,0.0683167440856329,0.232579760413332,0.189040001642482,0.146544021094181
"CHRDL1",0.000898539878447181,0.00665067338455154,0.00604202976696893,-1.60646407725086e-06,0.0240235985038978,0.00031218771688524,-4.49500883631918e-06
"LINC02253",0.00417710899201495,0.00371771248276645,0.0209555828084011,0.0030632281837276,0.0171206152529827,-0.000468762195086996,0.00204907826348218
"DOCK8",0.866414340841284,0.577943338577573,0.568408686420489,11.0140906996722,0.743266872947784,1.69980043546424,8.00680482702247
"PCDHGB7",0.0196685222889949,0.0169465876041896,0.0464322939875288,0.00955232880676149,0.043802277533225,0.0229164622383886,0.00717642074248922
"XYLT1",0.0809133228786971,0.0965634557991914,0.22755054857913,1.32766392996944,0.734906469975387,0.175496757036092,2.31557353960212
"AF123462.1",0.00594561761565002,0.0165269356783771,0.0024277763373291,0.00962935295180396,0.0122939175524941,0.0164544403413928,7.71530645549238e-06
"KLRB1",0.00721334770144004,0.0145391778698465,0.020946362074743,0.00147829607082614,0.00937007147782297,0.0280524445090484,0.800405486269558
"RGPD3",0.724432924736867,0.452285602040674,0.120716551755118,0.226287303078426,0.169732911756036,0.198092876916869,0.17915197139583
"SH3BP5",0.281163372509565,0.287930248677052,3.61876004772104,0.837412539333951,0.510083846223898,0.244695757224337,0.837886253483697
"HS3ST4",0.0351620236440166,0.0163080524504494,0.0370962989146814,0.563705334212688,0.0131486532199035,0.0245539595940666,0.0153646961980178
"PTPRQ",0.0245691635447762,0.0140679095090949,0.0239485698672967,0.0206116227556179,0.0919890604465818,0.551658939147835,0.0253702989640669
"MS4A4E",0.0733530675615258,0.0475754599978146,0.41672385645908,2.56998541508914,0.0697222703050724,0.0316034392207636,0.00987973936948583
"RF00019.681",1.09761312116842e-05,0.000198355169642263,1.16930836754052e-05,0.000167133327415584,0.00047561201116782,8.77999187239729e-06,9.06942246375467e-05
"SFMBT2",0.248265553311987,0.300782844510515,2.91838219924868,3.55071352827543,1.61025829147754,0.376475896601647,3.79831960653264
"MARCH1",0.179469175962364,0.203159738200338,0.226819448127144,4.12844747154575,0.208261523913627,0.1670746797325,0.167222403905757
"STAG3L5P-PVRIG2P-PILRB",0.539520354240167,0.409319001512583,0.406579013368893,0.237760637860279,0.302467784594474,0.562727245191043,0.485281064726176
"NR2F1-AS1",0.193533918638315,0.184385388100472,3.30789099799897,0.0965841801293093,3.14247205754835,0.117216431421279,0.169963849306073
"KCNMB2",0.0371010089706807,0.0336214573937616,0.347373593135198,0.0318418745984704,0.0345968956263144,0.0179578591966366,0.0226724515517936
"CHRD",0.176944863363444,0.147463769798054,0.0937076972795348,0.106458214828454,0.186371721634661,0.0485636952453316,0.0646771686777317
"CNTN1",0.0230338470173799,0.0306641864317418,0.0126185960094824,0.0263584099217933,0.331130585810851,0.00915737672502333,0.0142431272785931
"LINC00486",19.4716612225613,15.5294058103835,16.5132406620203,15.9220161941024,18.2969029891721,17.812042826879,18.3582847169319
"AC138409.2",1.13009968323106,0.98784937545315,0.799629682193802,0.719169532054105,1.10492247658826,2.15808703426803,1.55809186601725
"ENG",0.211587515944755,0.334290665219554,3.77065935376722,0.766670970800805,1.43041830448738,0.23379080779638,0.34326037032607
"LINC00607",0.0601010453695142,0.0381054056994286,0.0437896662434523,0.0203952366384466,0.039276612693867,0.02975019817375,0.0347605620545615
"CLNK",0.0170785956499675,0.0206797033173746,0.0286303057437384,0.0639463141755865,0.0285790352753459,0.00148316480467049,0.342086428814428
"IGSF21",0.0182883007225229,0.0144563570744325,0.00275162968476929,0.948686319208623,0.0143702472530772,0.000831870661017398,-0.00140143822846891
"BPI",0.00991925253068958,-0.00011694323436042,3.66594337545587e-06,0.0404820826402115,0.00718696109101232,-0.000159269757011159,-4.48390772868513e-06
"TANC2",0.349801836789284,0.390990891021955,1.55937448999322,2.32810309584312,0.63846048679631,1.38793482346109,2.09270072301874
"GALNT18",0.528264962653594,0.664466033239365,4.18742489345148,0.189317563326738,0.84825915553936,3.58200362526737,0.306355934473654
"TVP23C-CDRT4",0.297951856084046,0.281400767741685,0.576901221827375,0.377997735897852,0.386511256673048,0.592739120271841,0.627908599050914
"MEIS1",0.501058879713365,0.389136252807844,4.91113789233032,0.164114355580746,3.15060359075693,0.730308001577712,0.20423589439462
"PRAMEF4",-2.07711177700002e-05,0.00130200710959472,0.00341138699773318,0,0.00113047225539758,0.0118586510027235,0
"AC019183.1",0.023899928811055,0.0163615803108905,-0.00206215760064015,0.0052396514148252,0.0160222583499836,0.00402335712893077,0.0162182119070705
"IGFBP3",0.215018275856297,0.331227163275018,0.319922298553993,0.403599810969865,1.54294154735865,0.206857550773168,0.308096404602466
"PSMC1P4",0.00117287005920554,0.000426478483480477,0,0,0.000674452444766674,0,-2.52080527073809e-06
"ADGRL2",2.71844924739445,1.8166606344612,4.46678319694045,0.598026962257686,12.3221977940903,2.2045475155268,0.564773058953438
"ETS1",0.354978569197565,0.415734380630094,4.71151239012542,0.295592701267694,3.59550274644844,0.360340455200357,3.88380465656926
"LPGAT1",1.45334332501214,0.983540540565368,0.912140791259062,1.41829772348035,0.934967156843867,2.18805518869561,0.844275676542053
"NUAK1",0.140328487271505,0.171478637396549,1.96640682143125,0.158851583168557,0.257619852659421,0.11372375108898,0.0644196390922265
"CASC19",0.325518391878773,0.445431899475645,0.213465957641617,0.225174455648444,0.143609191892572,0.318116654640117,0.184136339241995
"UBE2U",0.00623620827047919,0.000848581511640724,2.94163895747934e-05,0.00108999210000127,0.000365282984289662,0.279498472376512,0.00274625188601083
"AFF3",1.01133999557026,0.814954301103754,0.42382779473942,4.47673217177388,0.695638026419991,0.865643283575249,0.871751169497702
"AP002518.2",0.962115936854331,0.709749991188991,0.234994580188167,0.300061028236872,0.719743440553109,0.350445384664261,0.261462711455736
"RGS2",0.0147648211880475,0.0244997843091581,0.0347605176567568,0.0853381482327161,0.151401978454987,0.0379653115980135,0.0469011613869669
"TCL6",0.00174298372352023,-0.00110352222272094,0.00559345141916859,-9.50984991658356e-05,0.00791935813443396,0.00724810051778039,8.65373754432721e-05
"ADGRF5",0.129422238592722,0.18805616693342,4.01007728695438,0.199278892547111,0.315265727959183,0.113315931064711,0.0966860545485488
"GREM2",3.7885855244583,2.28559508449805,0.271928729206784,0.565526780539973,0.556956133568369,0.548935637692376,0.489075799024153
"ANKRD44",1.05543329421213,0.880248955994959,7.62860554291343,3.85544843184413,1.2803884625338,1.72260200949344,16.9489744977901
"LINC00689",0,0.000437599131704538,0.00235704638045128,0,0.00793535229180706,-1.0833506687155e-05,0
"MAP1B",0.0599107233175417,0.0705753450783205,0.168503859917706,0.0866777080397869,1.11603417719827,0.0223850171521126,0.0454495102062975
"MIR4435-2HG",0.261928135153044,0.477949559044268,1.24790954336226,0.957268940391705,2.25722819926136,1.51661327713457,1.56583149027263
"LINC01478",0.0085503921138846,0.0073925716478829,0.0170015377814418,0.0192545135195704,0.0130762624530409,-3.70719484591514e-06,0.0311619103031936
"DTX2P1-UPK3BP1-PMS2P11",0.468763582690028,0.307128425224098,0.253254644648524,0.395530346401978,0.317198787170138,0.661725169230243,0.279100460080911
"ELAVL4",0.0166233080348053,0.0133420553077092,0.0256766728834569,0.508621679240741,0.00340168427291881,0.0449941002291191,0.000273204877577379
"LINC01170",0.0101106790505657,0.00377071434223399,0.000231368534828081,0.0257406292188618,0.0197482601757787,0.0291715416399495,-0.000415499429767922
"AL357060.1",0.0981674903710437,0.0653691295719661,1.53914404180738,0.0494552370263706,0.0921168555627405,0.109985454369912,0.649305675174114
"PSG4",0.0012181355252786,0.000961180231610779,-3.67324883292771e-07,-1.00505602760097e-05,0.00523222355247202,0.00177966390900668,0
"AL160313.1",0.0568195756876593,0.0837142301988112,0.0644495080289346,0.0402389547011751,0.0432364835679398,0.0627199172607581,0.0892033665372844
"TOX2",0.142849604299443,0.163354114523969,3.34039052605746,0.0588089710422625,0.831419355503074,0.164988092372517,0.374961588192042
"CRP",2.68604281445004,4.17854064520287,2.73696513439191,4.25406169071148,3.4428725397919,2.62527422289266,2.49985644597399
"AC091057.6",0.018296061862876,0.0404124642019159,0.0145963326550273,0.0261447270037967,0.044156653266207,0.0668617755845989,0.10544241646536
"AC008696.2",0.0186986628772218,0.0103781788954225,0.00779538180640437,0.0103114239698885,0.0200923219503239,0.0208374307720184,0.234222934279504
"AL160269.1",0.475523827833668,0.309527859020036,0.129913555731656,0.190459007014621,0.182508362258278,0.323865411261742,0.134706279885021
"FDPS",0.656474551239064,0.778946179249241,0.893538841897275,0.563730527638706,0.583870822287463,0.590657298601864,0.64752747277217
"RND1",0.124366648469889,0.277822492842719,0.068974346296506,0.0962935158395037,0.0835254152593319,0.0970430051429237,0.0252375149941174
"ZNF521",0.14386963781733,0.132434878930734,3.14159927926571,0.0801314464460215,0.823891614462121,0.194259830771238,0.132645763698124
"LTF",0.00773692355825463,0.00555308978577755,0.10165570795904,0.115860492411507,0.00758802811455766,0.00112202706144708,0.0183034622554654
"LINC01285",0.334733419130146,0.312052269957468,0.0545038354425459,0.073634403054645,0.0916807656635672,0.0897222278353938,0.0657079932008906
"ROBO1",0.287218810787424,0.400325708385221,1.30405329171201,0.304546672348479,3.71278091251891,0.387954997600788,0.181853801831562
"ADAM2",0.00446150814691438,0.00411860356456171,7.29536980288025e-05,2.43189101614829e-05,0.00689767746815399,0.00039403206312846,2.44937946714846e-06
"NELL2",0.0460409602888003,0.0223740802578903,0.0282341937189958,0.0155078292879299,0.0217621687686736,0.0446792506001848,1.22129137116061
"AC027644.4",0.88807361068554,0.602421376477085,0.69109346653724,0.794130689318441,1.11617440776846,1.10352388576743,1.09209314241318
"AP002026.1",0.956656803424564,0.333266978688006,0.0557566419111435,0.11310270941591,0.200294781156483,0.144539646923665,0.0307059908433378
"PIK3R5",0.0812525926789111,0.0812803221104708,0.0472137112604188,2.96337536664949,0.055823094848256,0.0545960402241688,2.13219772757676
"AJAP1",0.0171321518299454,0.00784061197536422,0.0139028562578463,-0.000110169985344171,0.180048196630421,0.65959050444044,0.04054634003505
"DYNC1I1",0.0439913357429205,0.0489960293757945,0.63619593848705,0.0909411269557307,0.303945754585908,0.0648764991741395,0.0277633614985531
"CXCL14",0.0179072084807024,0.0186752507303025,0.0200828929783645,0.0328752033883457,0.159929286906805,0.0107445408080935,0.00185500746645221
"TGFB3",0.0293735339666161,0.0641137224137445,0.0851019986692103,0.0324632610657803,0.337295862739345,0.0589159015287558,0.017380410817411
"GRAP2",0.0314690453853513,0.0262575674982466,0.0222633316749096,0.0518941481582283,0.0404790393725023,0.020223733735333,2.93533215555155
"LINC00907",13.1456210606536,5.86440728929732,0.3798784321853,0.695713948491472,1.07228936613054,1.24870636713087,0.704570855856337
"LRRC1",0.0580654340565583,0.0708587177016252,0.865178642210304,0.0701402463388919,0.145861903961498,0.882501939382297,0.175705440975177
"SLC22A16",0.00312974259124166,0.0251343680527051,0.00889482662217203,0.00970881441416728,0.0406489144716736,0.00108303531400819,9.4226017828902e-06
"AC066613.2",0.0351574500119125,0.0214385185967005,0.01834483562273,0.231111083619247,0.0696529786362225,0.0507157812893727,-0.000121747168082431
"SORBS2",18.5365604512181,14.7651556083015,1.69423936358163,1.95413492211105,2.76063295536417,23.8854694560006,1.35434655005372
"AC022400.3",0.346425038605005,0.289581415503552,0.201790069623169,0.321758146481392,0.16621734286751,0.227720805620882,0.268509187006387
"CCNT2-AS1",1.15886602382491,0.53061653842846,0.122573242034108,0.13933958692027,0.163006092937279,0.517315368852351,0.225604424558174
"DOCK10",0.676938752383338,0.3580808812838,0.323688008843907,4.68585900142097,0.320822613342376,0.29201099261065,11.3194867081852
"LINC01470",0.0744207890560313,0.0439766892275263,0.060194842632847,0.0380572139416875,0.0363085983774803,0.0489003301045353,0.000492941564358699
"AC090517.4",0.602437987397312,0.399243558604632,0.736689119603385,0.396094125308009,0.585299692904876,0.536519750694226,0.285583740003806
"NCAPH",0.00602966142940931,0.0159650427820391,0.00186203684726608,0.0132949932700754,0.0281381733450174,0.0115709444740353,0.0305213194329433
"VAV3",0.242430676410576,0.237975030453955,4.62119404762435,2.6755154431518,0.342624870674064,0.366984229393893,3.98416868656744
"AC027796.3",0.503352008030666,0.299751775296434,0.10206420971944,0.118796021059635,0.191058130084271,0.215095596425609,0.0599404558397793
"TESPA1",0.00730031696227364,0.0201529477433029,0.00679008589118785,0.0376408744127735,0.011289686949801,0.000664228797006378,0.902451469112927
"CCL19",0.00580787967566397,0.0602902742714811,0.0368025194770679,0.0431054534000867,0.132100093855769,0.00147158848357095,0.0642382685474919
"CTSL",0.250740366683452,0.438344361314689,2.30339701291033,0.568101788942124,0.35441071086068,0.233965817424922,0.530824455925816
"ESR2",0.242855959714889,0.350389185357506,0.189193794976412,0.122286508914972,0.140148873507099,0.351560897281121,0.320845050812556
"RIMS1",0.0423256575571944,0.0296363117308766,0.155441420645161,0.0156308241004209,0.00748734658305907,0.024088124090757,0.044262756393696
"DERL3",0.0115521583918431,0.0172007924335927,0.0493618831745194,0.0213535982727334,0.0117829356002755,0.0136314473011607,0.0208837666625304
"SPDYE5",0.0648286369797407,0.0288404100626587,0.0719816451561669,0.060478422941122,0.0527437555798665,0.109832928110027,0.0690870764170955
"WWTR1",0.7294787156531,0.48760766121499,5.46157727783564,0.295650845827333,1.33081058836939,5.18642904624574,0.211140261403537
"AC010333.2",0.00232202826900937,0.0107899083134305,0.000745762093811206,0.0192587215710745,0.00959943753531413,-0.00297420195978565,-8.41561334955185e-05
"PRKCH",0.827079747854993,0.617988192309916,7.13584011259666,1.15394011738171,0.574511414819707,0.719551632646513,13.3301645131247
"HDAC8",1.39649051848083,0.905419875685377,1.212012211947,1.29564195111232,0.862194087749349,1.18779511909331,0.86399709233097
"AC090921.1",0.0131875484374511,0.00736523701204975,0.0351001668256931,0.0224449325677569,0.000511381342656646,0.0305015353108119,-4.93281930216559e-05
"IL1RAPL2",1.26231368621667,0.711242457883767,0.129883467466105,0.15307952838962,0.652390282090417,0.272089616907947,0.248175983350427
"FRMD4A",0.935638943643302,0.730312587581262,7.07079268915546,10.3956366724269,3.88675875357145,3.2244787015706,0.421551160488853
"GABRR3",-0.000373659706387496,0.0101351453916513,-0.00806892279100409,0.00993840248449919,0.00431187025919863,0.0045579602551348,-0.000202923528216647
"TMEM56-RWDD3",2.48282116930357,1.48796455052413,0.177407878279159,0.22903896830442,1.9289479835304,0.740424435695439,0.272472451893556
"ZSCAN31",0.0414007278262603,0.0506205481806541,0.34012674833355,0.0375131971744011,0.0297508263477936,0.0417042681434127,0.022041848417827
"AP005329.2",0.0753227412142669,0.132471701265473,0.0266028817551216,0.0337997724901011,0.0843539306170302,0.108677702807179,0.0961089634409018
"PDGFRB",0.0365880407269335,0.0618332900722772,0.0334846878370148,0.0420099391280831,1.42609476582648,0.00851771143648922,0.117234267282541
"TLR2",0.0812653143055478,0.0898583401893256,0.0541126991526188,2.40157512287984,0.0690198488821076,0.0718781906582779,0.0845317005941317
"ARHGAP22",0.0486945624106658,0.168502619266529,0.0292938355971358,0.694905479736164,0.104990146192841,0.11553547332365,0.0338745187675617
"SGK1",0.145093956565565,0.428388420098033,1.55445132274175,0.560716713555432,0.391642113583799,0.160212312495267,0.221812585469363
"SPECC1L",0.707436826399921,0.583469667513378,0.99182934703382,0.719969861850104,1.29128587288438,0.866175228534316,1.23358292014637
"AP001347.1",0.0337926058239587,0.026249127242435,0.095165655428406,0.0476093364043551,0.91561306078359,0.17450382152863,0.110971506749795
"NEIL3",0.00367869698806637,0.00784930152336667,0.00180991474961256,-6.38779757181754e-05,0.00443474044147439,0.0116338783724407,0.0446678722885556
"RGS1",0.0101776446880847,0.048102110771758,0.0275960617288753,0.706063179290886,0.0119146142952864,0.00868109048928751,0.218741481118901
"KLHL4",0.0280833815005678,0.0654655458379011,1.34629647483954,0.0174813834056674,0.0565824695969123,0.0171645402412647,0.0364560600941259
"LINC02456",0.197360821601824,0.264578138426434,0.0286501836753187,0.0922632763748799,0.0772127279054011,0.0989303885723525,0.0310684084198823
"TEK",0.117915532331159,0.120636182163032,3.19197846539798,0.0970690735546546,0.218702424777455,0.0494373450637485,0.0546694860174602
"LINC01508",0.00935373690005888,0.00503796075216895,0.0103721304954765,0.00992335288519669,0.00515124405704594,0.100606758203377,-0.0106270416856216
"AC126755.2",0.104137119336698,0.0652788533428061,0.137284600602478,0.091314933619338,0.12726213222886,0.117165770009902,0.0756817516056745
"ZNF215",0.0117513431370688,0.0147978280782213,0.0992282616798417,0.0399986757979913,0.0486815682227199,0.00358628052045383,-0.000112901298996356
"CAPN12",0.565734162704318,0.449120430375321,0.123903981592451,0.125305626157567,0.217358427269047,0.431412352115865,0.155526724385131
"ERG",0.155160615892411,0.235596904057937,4.24003561158717,0.165253689027753,0.400514216011748,0.149466012544083,0.0973925544107122
"ASIC2",0.0624937622630252,0.0909121994352276,0.0294058685009029,0.0526263250658677,0.0902350260588838,0.0372712222354596,0.120184190290018
"CYSLTR2",0.013270068512228,0.00421100931458403,0.0397540966420134,0.0193560650325292,0.0450003079870481,-0.00577108949097949,0.0934493870831011
"TAT-AS1",1.63715090229569,0.6200402071581,0.107952663122466,0.236821187600126,0.187783439610079,0.245998446352553,0.149003632353543
"KLRF1",0.00125320137701401,0.0116664547402014,-0.00188459587423683,0.0151784911787791,0.0212276584901718,-0.00092284381124755,0.516865791643011
"FAM135B",0.0327280196614828,0.0313434150631733,0.0172027568738582,0.016587942615753,0.0418007899816414,0.62465780764107,0.00768499723090129
"GOT1",1.07080753926331,0.884330535900489,0.575552343930373,0.458107589384006,0.601266402301016,1.0354216404489,0.572400051066746
"FGF10",0.00841383564953704,0.00334976174540711,0.00899423990748443,0.00562143047868245,0.108413022881412,0.0116002130368764,8.44974959185281e-05
"RASGRP3",0.162496234645922,0.195336543071083,3.0417598946315,0.383348692983235,0.161871676748958,0.200272010374921,0.113162648792515
"RFFL",0.377025541868977,0.420233432227358,0.385522655516068,0.33386879704472,0.306672648386256,0.383895620189425,0.482167458411637
"AL606468.1",0.00203772385312252,0.000239492282617466,0.014257811398326,0.00226725696098107,0.00780293121861032,0.0015154545372442,0
"ARHGEF10L",2.41893629460746,1.77785586078085,0.344791888967114,0.728140453112259,1.50744118644542,1.62590249615044,0.293015970470005
"PLEKHG1",1.04917499806337,0.818445365854054,8.39139006438209,2.05317780602174,0.941861977947028,0.465873893060277,0.7181723164986
"FAR2",0.112483078437758,0.0914008733214571,1.17474141507721,0.866300356103937,0.0971906942929064,0.118114168193336,0.495690135223937
"STMN2",0.00370084638454403,0.000517082560135647,0.00158652952058726,5.41975800682471e-05,0.0187343095913646,0.00925077729769919,6.76354282406715e-05
"TEX15",0.00671118078190421,0.000468816545473328,0.0190542937878838,0.00333311444296511,0.0065873328016106,0.0570976025683225,-2.41954884635195e-05
"MEF2C-AS1",0.119879442178731,0.103852207406963,1.4449215368985,0.334533193904754,1.13914162315067,0.0707664159088284,0.143628926557906
"AKT3",0.589014653000321,0.607596407516629,7.35526301417675,1.05582930075389,6.03489999837081,1.37626605653383,6.16695230400474
"AC133644.3",1.63244249201784,1.47926103292686,1.11541700304104,0.96403098718776,1.31045558099768,1.16213104632346,1.80151451406882
"AL078590.3",0.0930381191697466,0.0803210909807305,1.21995806539316,0.0389072281128783,0.0340745327181002,0.0386582047728669,0.00397384765031627
"F3",0.0167078663573571,0.0194095853912662,0.0194960545780179,0.0384647185619857,0.366170743382342,0.0229505951958676,-9.90975933753013e-05
"MIR100HG",2.50338335546579,1.00334092236772,0.135006689446286,0.245787417189511,1.01990589620297,0.335888780095773,0.136392497453947
"PDE10A",0.0915536158502868,0.100906267888549,1.98466268955622,0.068233753392908,0.526151726765248,0.0976032313791831,0.075967528368607
"AC008554.1",0.0345521084870794,0.0102799718291523,0.00824516715683991,0.00603407968071477,0.0836292428004719,2.22784921750075,0.0313264967722129
"MGAM2",0.0469713629049959,0.0954322216970527,0.0231058046112375,0.0723529913411074,0.0513744257317212,0.0850033786452497,-0.00189028955865428
"MARCH3",0.198686285910228,0.354617242050757,1.45232265734946,0.388216897303087,0.354024903248582,1.32373109796212,0.287827826925917
"MIR31HG",0.00548034562176699,0.00335390262220702,0.00551717057335885,0.0281374697591836,-6.16619306966604e-05,0.0401585128894563,0.0364990679817652
"CYP2C19",0.423969864475399,0.222252197450694,0.0445217149696394,0.0432591647563256,0.0858053176979759,0.0851691823645198,0.0594837736943282
"ITGA4",0.0512767824531956,0.139253506876339,0.164379734482816,1.01679825202692,0.328446153580715,0.067854923328103,2.26231622923838
"AL031777.3",0.0386001489059848,0.022044130133822,0.00940343951580775,0.0107900169316344,0.0117378713284693,0.0472391655401859,0.0183448352209073
"ARHGAP31",0.194797051981036,0.255832310933949,4.18538049991697,1.56422807870564,0.417223273314564,0.164426538168328,0.507833013754104
"AC015522.1",0.00946626665400787,0.0128167973683522,0.0104868435026354,0.0223830381680315,0.00445366226847131,2.89134534531042e-06,0.00349550388169096
"FCN2",0.0923606401210697,0.206361959284712,3.76230042218881,0.141018011451985,0.0761555588132195,0.0281927563617462,0.0582119237870522
"LINC02237",0.0292386110169462,0.0273119712806449,0.033967692192531,0.0183991132980456,0.0685826068190197,0.0239386336534164,0.0852173742875216
"TXK",0.356193178505939,0.241237965285701,0.0950044131049707,0.657895195434838,0.104159621075639,0.218340719214164,7.37926650112412
"ICOS",0.000172602455627866,0.00774896146197491,0.00424808272516699,0.011926676360967,0.00421372867865731,0.0173898387008389,0.432076171218779
"AC079380.1",0.0130428367136408,0.0180750844964474,0.246549299989443,-0.000105812696784219,0.0257827682333611,0.0345092771960869,-0.000243683759480898
"ASAP1",1.40002949387604,1.29575193321948,12.7164746693233,5.98697324135978,5.84305389846298,1.51210583670443,2.51780428919492
"NTM",0.0466767857722399,0.0558942941678864,0.0349522430837261,0.0736139051015289,0.130956995740442,0.0680886577187114,0.0417249794176224
"AC136624.1",0.000911855071697167,-0.000545306015002976,-5.08991497141973e-06,-1.57140861299598e-05,-4.71338511313887e-05,-0.000290671567828645,-5.51000461691864e-06
"HIF1A",0.693873085470384,0.710178758478413,4.39141740371188,1.2075269090524,1.73391356790386,1.23619216219467,0.922639191099333
"NAIP",0.273858864171903,0.355147695024087,0.385880400039411,1.79562693453736,0.382358889351087,0.355488007626207,0.433137103232994
"LINC01349",0.00637162658569618,0.00795737696532194,0.00520001621515358,0.0318623694292756,-1.97939435639949e-05,0.000308931007101085,0.0082932917182886
"ST20-MTHFS",1.00759850935173,0.773696329952866,0.190608226126777,0.389433870242281,0.25498188668275,0.655035110386536,0.5028536286262
"FBXO16",0.740951631072159,0.654821077374218,0.358710595606433,0.441383989562336,0.484660474302515,0.78076472774359,0.299505920363047
"PLOD2",0.941091904216638,0.869132401828707,0.965101940048794,0.461852769861249,2.00865364920903,0.892167715034041,0.594778146669342
"RAPGEF5",2.11081705294341,1.28786095853475,7.24539755810399,0.518163627044673,12.2517034268544,3.27553728723609,0.641269549235711
"IGLC1",0.062590431396819,0.0150426441183175,0.104470194381168,0.0892891569626485,0.0699999698039578,0.0130356319379941,0.0856997684089683
"MOXD1",0.0194765161632662,0.0241615816233506,0.0284945230573066,0.0172197013672479,0.201869233092111,0.00375579860082875,0.0418731652634627
"AC009093.10",0.596649344689061,0.355401913590628,0.164491038137435,1.0366491029926,0.363453706122001,0.13167535711386,0.53396250376726
"CCL28",0.0428776836313759,0.0605861370441424,0.119758873808222,0.0146816278833395,0.0165568330107036,1.12312347546924,0.0661047105836517
"PKD1P1.1",0.108916582662085,0.0708015606701346,0.141218031492536,0.108315808922673,0.133604439276231,0.123069897408991,0.0861298727690935
"SLCO3A1",0.312876462267207,0.423316982983475,2.95504095173127,0.785722656994483,4.42337040097078,4.01012611533438,1.66403936297943
"TTN",0.135213064516252,0.0619886736583939,0.113977078227225,0.127467030774202,0.217404592252278,2.89449525687031,0.609914042770133
"PPP4R4",0.086136980027853,0.147892577511317,1.62137312195588,0.046156626837901,0.0490116293626616,0.0557766966523754,0.0863424250386202
"LINC01446",0.00117777499865718,0.00598814604536845,0.000373682609354806,0.00270802608125143,0.00762297848858268,0.0120457834585337,-6.19783867142668e-05
"ADGRG3",0.00493383941462211,0.000322881505680123,0.00367048460227266,0.0340264532364962,0.00549157277173387,0.00476156218713343,0.149988610983936
"LINC01948",0.0195237056110633,0.00378682572450786,0.0175511130833769,0.000683052272357288,0.0142107585808243,0.494149540510559,0.0187984360798883
"FRMD3",0.162198373218473,0.107992933998051,0.273018263082097,0.397036668417462,0.38364847716889,2.18591691207348,0.233153395610122
"LINC00470",0.194696192951486,0.149616469728836,0.126463883444196,0.0270618492925021,0.043135120182096,0.0452602155485717,0.0679486379617916
"COL23A1",0.114547015159589,0.0485629832439059,0.424330279407238,2.11352111289949,0.244253493431995,0.057690351392319,0.0997227720686152
"SNRNP70",0.859331977633464,0.720358291055415,1.0398941246338,0.832112783345657,0.951004662755688,1.149952867632,1.30759305031263
"MEG3",0.159852674644347,0.249890240522924,5.24526143101697,0.093029583508868,2.49721126058878,0.174081662299608,0.16352153386347
"TDGF1",0,0.000808425389437233,0,0.00385775138368065,0.00741114320915297,0,0
"LINC02066",0.00309728512523525,-0.000785327750415375,0,0,0,0.00251194244282044,0
"PCED1B",0.220490464213607,0.215464501460187,3.37842616902567,0.925236912798387,2.30995556532836,1.03352243300434,2.26259659185704
"AADACL2",0.00131140856891433,0.000661232030917729,0,0,0,-1.31768550342418e-05,0
"RNU4-62P",-1.60404872630959e-06,-0.000241238093985196,0,0.0314865818891541,0.00788323619607418,0.0171254695319797,0.0373587281282678
"LRRK1",0.0848754034419771,0.0822064721209689,0.970934131347003,1.48423756931036,0.548530538891912,0.273642089719488,0.0360931180696748
"MRC1",0.943610838714347,0.71963637088971,6.373649288132,4.80022391413331,0.386578733886547,0.293061013644451,0.316575350574321
"RF00017.45",0.00116732698472325,0.000110306625718193,0.00226812915185129,0,-6.88706833017704e-06,0.00783700857597625,-3.02170911628721e-06
"AC008264.1",0.00317304402566062,0.000130130142097678,-0.00140755831522954,0,0.000847585420440638,0,0.0163285791322721
"PRDM6",0.0336244848428778,0.023591328685769,0.0311304851732313,0.0160923156345729,0.247997622658917,0.0427954712073934,-6.61576145158754e-05
"U47924.3",8.65967882931469e-05,-5.03962307872277e-05,0,0,-2.63354411857529e-05,-1.38916935924396e-05,0
"PELI2",0.264654996807331,0.22169936813387,2.05511797419934,0.925082373819448,1.65199540380451,0.706669802916722,0.767564756602826
"VDAC2P2",0.00102617037672617,-0.000282236195943827,0.00226819960463571,-1.4317402162299e-06,0.000843119355654315,-1.63396976086662e-05,0.0416752196833246
"IFI44L",0.0241086255623114,0.0204537844574487,0.465237539122646,0.20188415319526,0.059865228579094,0.0283815407155097,0.149411352721036
"NOSTRIN",0.105951889937326,0.186524979497315,3.90375028658603,0.0562072162104666,0.152963773302283,0.775468869852571,0.0927652512568128
"AC127459.3",0.00362378651672556,0.00290115012040449,0.00060095544100077,-0.00010549491212334,-8.60534403808329e-05,0,0
"SHISA9",0.0322166177172907,0.030402541164409,0.00554413219928898,0.025031126854339,0.0145126393535353,0.28996273313947,-0.00021471497234556
